2020-09-24 02:07:59,752 DEBUG Creating shared instance of singleton bean 'requestContextFilter' 
2020-09-24 02:07:59,765 DEBUG Creating shared instance of singleton bean 'formContentFilter' 
2020-09-24 02:07:59,766 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration' 
2020-09-24 02:07:59,780 DEBUG Creating shared instance of singleton bean 'characterEncodingFilter' 
2020-09-24 02:07:59,812 DEBUG Mapping filters: springSecurityFilterChain urls=[/*] order=-100, characterEncodingFilter urls=[/*] order=-2147483648, formContentFilter urls=[/*] order=-9900, requestContextFilter urls=[/*] order=-105 
2020-09-24 02:07:59,813 DEBUG Mapping servlets: dispatcherServlet urls=[/] 
2020-09-24 02:07:59,895 DEBUG Filter 'requestContextFilter' configured for use 
2020-09-24 02:07:59,897 DEBUG Filter 'characterEncodingFilter' configured for use 
2020-09-24 02:07:59,898 DEBUG Filter 'springSecurityFilterChain' configured for use 
2020-09-24 02:07:59,898 DEBUG Filter 'formContentFilter' configured for use 
2020-09-24 02:07:59,992 DEBUG Creating shared instance of singleton bean 'inMemoryDatabaseShutdownExecutor' 
2020-09-24 02:07:59,993 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.devtools.autoconfigure.DevToolsDataSourceAutoConfiguration' 
2020-09-24 02:07:59,996 DEBUG Creating shared instance of singleton bean 'dataSource' 
2020-09-24 02:07:59,998 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari' 
2020-09-24 02:08:00,005 DEBUG Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' 
2020-09-24 02:08:00,063 DEBUG Autowiring by type from bean name 'dataSource' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' 
2020-09-24 02:08:00,144 DEBUG Driver class org.postgresql.Driver found in Thread context class loader org.springframework.boot.devtools.restart.classloader.RestartClassLoader@5f37bcca 
2020-09-24 02:08:00,292 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' 
2020-09-24 02:08:00,299 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' via constructor to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' 
2020-09-24 02:08:00,299 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3575422f' 
2020-09-24 02:08:00,329 DEBUG Autowiring by type from bean name 'inMemoryDatabaseShutdownExecutor' via factory method to bean named 'dataSource' 
2020-09-24 02:08:00,330 DEBUG Autowiring by type from bean name 'inMemoryDatabaseShutdownExecutor' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' 
2020-09-24 02:08:00,331 DEBUG Creating shared instance of singleton bean 'entityManagerFactory' 
2020-09-24 02:08:00,332 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' 
2020-09-24 02:08:00,337 DEBUG Creating shared instance of singleton bean 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties' 
2020-09-24 02:08:00,369 DEBUG Creating shared instance of singleton bean 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties' 
2020-09-24 02:08:00,385 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'dataSource' 
2020-09-24 02:08:00,385 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties' 
2020-09-24 02:08:00,386 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@50eccf85' 
2020-09-24 02:08:00,386 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties' 
2020-09-24 02:08:00,392 DEBUG Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider' 
2020-09-24 02:08:00,393 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration' 
2020-09-24 02:08:00,420 DEBUG Creating shared instance of singleton bean 'entityManagerFactoryBuilder' 
2020-09-24 02:08:00,425 DEBUG Creating shared instance of singleton bean 'jpaVendorAdapter' 
2020-09-24 02:08:00,560 DEBUG Logging Provider: org.jboss.logging.Log4j2LoggerProvider 
2020-09-24 02:08:00,569 DEBUG Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter' 
2020-09-24 02:08:00,572 DEBUG Creating shared instance of singleton bean 'entityManagerFactoryBootstrapExecutorCustomizer' 
2020-09-24 02:08:00,573 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration' 
2020-09-24 02:08:00,581 DEBUG Creating shared instance of singleton bean 'applicationTaskExecutor' 
2020-09-24 02:08:00,582 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration' 
2020-09-24 02:08:00,591 DEBUG Creating shared instance of singleton bean 'taskExecutorBuilder' 
2020-09-24 02:08:00,604 DEBUG Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties' 
2020-09-24 02:08:00,612 DEBUG Autowiring by type from bean name 'taskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties' 
2020-09-24 02:08:00,618 DEBUG Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder' 
2020-09-24 02:08:00,635 INFO Initializing ExecutorService 'applicationTaskExecutor' 
2020-09-24 02:08:00,643 DEBUG Autowiring by type from bean name 'entityManagerFactoryBootstrapExecutorCustomizer' via factory method to bean named 'applicationTaskExecutor' 
2020-09-24 02:08:00,649 DEBUG Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder' 
2020-09-24 02:08:00,858 DEBUG Creating shared instance of singleton bean 'mainsoftApplication' 
2020-09-24 02:08:00,869 DEBUG Creating shared instance of singleton bean 'webSecurity' 
2020-09-24 02:08:00,872 DEBUG Building JPA container EntityManagerFactory for persistence unit 'default' 
2020-09-24 02:08:00,990 DEBUG Not strongly caching class [com.examen.configuration.WebSecurity$$EnhancerBySpringCGLIB$$33f5073f] because it is not cache-safe 
2020-09-24 02:08:00,993 DEBUG Creating shared instance of singleton bean 'mvcContentNegotiationManager' 
2020-09-24 02:08:00,993 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' 
2020-09-24 02:08:00,997 DEBUG Creating shared instance of singleton bean 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
2020-09-24 02:08:01,041 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
2020-09-24 02:08:01,041 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@50eccf85' 
2020-09-24 02:08:01,044 DEBUG PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: org.springframework.boot.devtools.restart.classloader.RestartClassLoader@5f37bcca
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/claudia11/Pictures/examen/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.examen.entities.Cliente
		com.examen.entities.DetalleVenta
		com.examen.entities.Producto
		com.examen.entities.Venta]
	Mapping files names []
	Properties [] 
2020-09-24 02:08:01,129 DEBUG Creating shared instance of singleton bean 'org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration' 
2020-09-24 02:08:01,132 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' 
2020-09-24 02:08:01,136 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties' 
2020-09-24 02:08:01,138 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
2020-09-24 02:08:01,139 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@50eccf85' 
2020-09-24 02:08:01,174 DEBUG Creating shared instance of singleton bean 'openEntityManagerInViewInterceptorConfigurer' 
2020-09-24 02:08:01,174 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration' 
2020-09-24 02:08:01,178 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration' via constructor to bean named 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties' 
